Malachi Corley,23,6,71,207,70,W. Kentucky,1,,WR
Malik Washington,24,6,69,191,70,Virginia,1,MIA,WR
Matthew Hayball,28,43,72,189,70,Vanderbilt,1,NO,P
Mekhi Wingo,22,94,73,295,70,LSU,1,DET,DT
Michael Burton,33,20,72,247,70,Rutgers,10,DEN,FB
Mike Edwards,29,34,70,205,70,Kentucky,6,KC,FS
Mohamed Kamara,25,50,73,248,70,Colorado St.,1,MIA,LE
Montaric Brown,26,30,72,190,70,Arkansas,3,JAX,CB
Mykal Walker,28,43,75,230,70,Fresno State,5,ARI,MLB
Myles Murphy,23,99,77,275,70,Clemson,2,CIN,RE
Nick McCloud,27,24,72,193,70,Notre Dame,4,CHI,CB
Nick Moore,32,46,74,253,70,Georgia,5,BLT,LS
Oren Burks,30,42,75,233,70,Vanderbilt,7,CIN,ROLB
Phidarian Mathis,27,98,76,312,70,Alabama,3,,DT
Rakeem Nunez-Roches Sr,32,93,74,307,70,Southern Miss,10,,DT
Robert Jones,26,65,76,325,70,Mid Tenn St.,4,DAL,LG
Roman Wilson,24,10,72,185,70,Michigan,1,PIT,WR
Royce Newman,28,71,77,310,70,Ole Miss,4,ARI,RG
Russell Gage Jr,29,84,72,185,70,LSU,7,SF,WR
Ryan Fitzgerald,25,35,71,194,70,Florida State,0,CAR,K
Sai'vion Jones,22,95,77,283,70,LSU,0,DEN,DT
Sam Mustipher,29,60,74,306,70,Notre Dame,6,TEN,LG
Savion Williams,23,83,76,222,70,TCU,0,GB,WR
Scott Miller,28,13,69,174,70,Bowling Green St.,6,PIT,WR
Shaun Wade,26,26,73,191,70,Ohio State,4,CHI,CB
Tanor Bortolini,23,60,76,303,70,Wisconsin,1,IND,C
Tavius Robinson,26,95,78,258,70,Ole Miss,2,BLT,LE
Tommy Tremble,25,82,76,250,70,Notre Dame,4,CAR,TE
Tre Hawkins III,25,37,75,195,70,Old Dominion,2,,CB
Trenton Irwin,29,83,74,200,70,Stanford,5,JAX,WR
Trevin Wallace,22,32,74,241,70,Kentucky,1,CAR,MLB
Trey Pipkins III,28,79,78,307,70,Sioux Falls,6,LAC,LT
Troy Dye,28,43,75,231,70,Oregon,5,LAC,ROLB
Victor Dimukeje,25,52,74,262,70,Duke,4,,LE
Wanya Morris,24,64,77,307,70,Oklahoma,2,KC,RT
Woody Marks,24,27,70,213,70,USC,0,HST,HB
Xavier Watts,23,31,72,205,70,Notre Dame,0,ATL,SS
Zach Cunningham,30,52,75,237,70,Vanderbilt,8,DET,MLB
Zach Harrison,24,96,78,272,70,Ohio State,2,ATL,DT
Zah Frazier,24,20,75,186,70,UTSA,0,CHI,CB
Zak Zinter,24,70,78,315,70,Michigan,1,CLV,LG
Zonovan Knight,24,35,70,209,70,N.C. State,3,ARI,HB
Aaron Stinnie,31,64,75,312,69,J. Madison,7,,LG
Ainias Smith,24,82,69,176,69,Texas AM,1,PHI,WR
Andre Dillard,29,65,77,315,69,Wash. St.,6,SF,LT
Andrew Beck,29,47,75,255,69,Texas,6,,FB
Andrew Booth Jr,24,25,72,194,69,Clemson,3,DAL,CB
Anthony Gould,24,6,68,174,69,Oregon State,1,IND,WR
Artie Burns,30,23,72,187,69,Miami,9,MIA,CB
Austin McNamara,24,14,77,204,69,Texas Tech,1,,P
Austin Booker,22,94,77,253,69,Kansas,1,CHI,LE
Ben Bartch,27,78,78,315,69,St. John's,5,SF,LG
Ben Bredeson,27,68,77,315,69,Michigan,5,TB,LG
Bilhal Kone,23,31,73,190,69,W. Michigan,0,BLT,CB
Bo Richter,25,54,73,248,69,Air Force,1,MIN,LE
Brad Robbins,26,40,73,203,69,Michigan,2,BUF,P
Brashard Smith,22,30,70,194,69,SMU,0,KC,HB
Cam Smith,24,24,72,180,69,South Carolina,2,MIA,CB
Carlos Watkins,31,96,75,305,69,Clemson,8,TEN,DT
Casey Toohill,29,94,77,254,69,Stanford,5,HST,RE
Cedric Gray,22,51,74,234,69,North Carolina,1,TEN,MLB
Channing Tindall,25,41,74,232,69,Georgia,3,MIA,ROLB
Charles Snowden,27,49,79,240,69,Virginia,4,LV,LE
Chris Smith,25,90,73,316,69,Notre Dame,2,DET,DT
Cody Simon,23,50,74,232,69,Ohio State,0,ARI,MLB
Cody Ford,28,61,75,345,69,Oklahoma,6,CIN,RG
Collin Johnson,27,17,78,220,69,Texas,5,LV,WR
Daniel Jones,28,17,77,230,69,Duke,6,IND,QB
Darius Rush,25,46,74,198,69,South Carolina,2,KC,CB
David Walker,25,51,73,263,69,Central Arkansas,0,TB,LE
David Long Jr,27,34,71,196,69,Michigan,6,IND,CB
David Bell,24,18,73,212,69,Purdue,3,CLV,WR
Decamerion Richardson,24,25,74,195,69,Mississippi St.,1,LV,CB
Dee Eskridge,28,82,69,190,69,W. Michigan,4,MIA,WR
DeMarcco Hellams,25,23,73,213,69,Alabama,2,ATL,FS
Demetric Felton Jr,27,25,69,190,69,UCLA,4,WAS,HB
Deone Walker,21,96,80,328,69,Kentucky,0,BUF,DT
Dominique Robinson,27,90,77,253,69,Miami Univ.,3,CHI,LE
Elijah Roberts,23,95,76,285,69,SMU,0,TB,DT
Eyioma Uwazurike,27,96,78,320,69,Iowa State,3,DEN,DT
Grant Calcaterra,26,81,76,240,69,SMU,3,PHI,TE
Greg Dulcich,25,89,76,245,69,UCLA,3,,TE
Harrison Mevis,23,45,72,241,69,Missouri,1,,K
Hassan Haskins,25,28,74,228,69,Michigan,3,LAC,HB
Ian Thomas,29,80,76,260,69,Indiana,7,LV,TE
Isaiah Adams,25,74,77,320,69,Illinois,1,ARI,RG
Isaiah Davis,23,32,72,218,69,S. Dakota St.,1,,HB
Israel Abanikanda,22,23,71,215,69,Pittsburgh,2,GB,HB
Jack Kiser,24,54,74,229,69,Notre Dame,0,JAX,ROLB
Jake Bobo,27,19,76,207,69,UCLA,2,SEA,WR
Jake Moody,25,4,73,210,69,Michigan,2,SF,K
Jamari Thrash,24,80,72,188,69,Louisville,1,CLV,WR
James Houston IV,26,53,73,248,69,Jackson St.,3,DAL,LE
James Burnip,24,46,78,235,69,Alabama,0,NO,P
Jared Wilson,22,58,75,310,69,Georgia,0,NE,C
Jason Marshall Jr.,22,33,72,194,69,Florida,0,MIA,CB
Javon Baker,23,6,73,202,69,UCF,1,NE,WR
Javon Solomon,24,56,73,246,69,Troy,1,BUF,RE
Jay Ward,25,24,73,188,69,LSU,2,MIN,SS
Jelani Woods,26,80,79,253,69,Virginia,3,IND,TE
Jeremiah Ledbetter,31,96,75,299,69,Arkansas,8,,DT
Jeremiah Pharms Jr,28,98,75,300,69,Friends University,3,NE,DT
Jeremy McNichols,29,26,69,205,69,Boise State,9,WAS,HB
Joe Andreessen,25,44,73,240,69,Buffalo,1,BUF,MLB
John Parker Romo,28,37,71,175,69,Virginia Tech,2,NE,K
Jon Weeks,39,46,70,242,69,Baylor,15,SF,LS
Jonah Laulu,25,96,77,292,69,Oklahoma,1,LV,DT
Jordan Watkins,23,17,71,196,69,Ole Miss,0,SF,WR
Jordan Elliott,27,92,76,303,69,Missouri,5,SF,DT
Jordan Hancock,22,37,72,186,69,Ohio State,0,BUF,SS
Josh Hayes,26,32,71,180,69,Kansas State,2,TB,CB
Josh Butler,28,31,71,182,69,Michigan St.,2,DAL,CB
Josh Whyle,25,81,79,248,69,Cincinnati,2,TEN,TE
Joshua Dobbs,30,11,75,220,69,Tennessee,8,NE,QB
Julian Okwara,27,53,77,250,69,Notre Dame,5,CLV,LE
Kendrick Green,26,53,76,315,69,Illinois,4,BUF,RG
Kenyon Green,24,76,76,323,69,Texas AM,3,PHI,LG
Konata Mumpfield,22,15,71,186,69,Pittsburgh,0,LAR,WR
Kyle Kennard,23,54,76,254,69,South Carolina,0,LAC,LE
Kylen Granson,27,83,74,242,69,SMU,4,PHI,TE
Kyu Blu Kelly,24,36,72,192,69,Stanford,2,LV,CB
L.J. Collier,29,91,74,291,69,TCU,6,ARI,DT
Lathan Ransom,23,22,72,203,69,Ohio State,0,CAR,FS
Levi Drake Rodriguez,25,50,76,290,69,Texas AM-Commerce,1,MIN,DT
Maason Smith,22,94,78,310,69,LSU,1,JAX,DT
Mac Jones,26,10,75,214,69,Alabama,4,SF,QB
Maddux Trujillo,22,48,72,172,69,Temple,0,IND,K
Marco Wilson,26,24,72,191,69,Florida,4,CIN,CB
Marcus Mariota,31,18,76,222,69,Oregon,10,WAS,QB
Marcus Harris,24,26,71,188,69,California,0,TEN,CB
Marques Sigle,23,36,71,199,69,Kansas State,0,SF,FS
McKinnley Jackson,23,93,74,325,69,Texas AM,1,CIN,DT
Miles Frazier,23,71,78,317,69,LSU,0,DET,LG
Nehemiah Pritchett,24,28,72,190,69,Auburn,1,SEA,CB
Nick Bellore,36,57,73,250,69,Central Michigan,14,WAS,MLB
Nick Hampton,25,6,74,250,69,Appalach. St.,2,LAR,LE
Olusegun Oluwatimi,26,55,75,308,69,Michigan,2,SEA,C
Pat Bryant,22,13,74,204,69,Illinois,0,DEN,WR
Pierre Strong Jr,26,20,71,215,69,S. Dakota St.,3,CLV,HB
Raheim Sanders,22,35,72,217,69,South Carolina,0,LAC,HB
Ricky Stromberg,24,67,76,313,69,Arkansas,2,CHI,RG
Robert Rochell,27,30,74,195,69,Central Arkansas,4,DAL,CB
Robert Longerbeam,24,37,71,175,69,Rutgers,0,BLT,CB
Ronnie Bell,25,10,72,192,69,Michigan,2,DET,WR
Salvon Ahmed,26,36,71,197,69,Washington,5,IND,HB
Sam Franklin Jr,29,42,75,210,69,Temple,5,DEN,FS
Scott Matlock,25,44,76,296,69,Boise State,2,LAC,FB
Spencer Shrader,26,3,74,201,69,Notre Dame,1,IND,K
Spencer Rattler,24,2,73,211,69,South Carolina,1,NO,QB
T.J. Slaton,27,98,76,330,69,Florida,4,CIN,DT
T.J. Tampa,23,27,74,200,69,Iowa State,1,BLT,CB
Ta'Quon Graham,26,95,76,294,69,Texas,4,ATL,DT
Terell Smith,26,32,73,207,69,Minnesota,2,CHI,CB
Terrance Ferguson,22,18,77,247,69,Oregon,0,LAR,TE
Tez Johnson,23,83,70,160,69,Oregon,0,TB,WR
Tommy Eichenberg,24,44,74,233,69,Ohio State,1,LV,MLB
Travis Homer,27,21,70,202,69,Miami,6,CHI,HB
Tre Flowers,30,37,75,200,69,Oklahoma St.,7,CHI,CB
Tyler Badie,25,28,68,197,69,Missouri,3,DEN,HB
Tyler Hall,26,33,70,190,69,Wyoming,5,SEA,CB
Tyler Baron,23,94,77,258,69,Miami,0,,LE
Tyler Steen,25,56,78,321,69,Alabama,2,PHI,RG
Tyler Johnson,27,16,73,206,69,Minnesota,5,,WR
Tyrod Taylor,36,2,73,217,69,Virginia Tech,14,,QB
Velus Jones Jr,28,13,72,200,69,Tennessee,3,NO,HB
Vernon Broughton,24,91,77,311,69,Texas,0,NO,DT
Xavier Hutchinson,25,19,75,205,69,Iowa State,2,HST,WR
Xavier Restrepo,23,87,70,202,69,Miami,0,TEN,WR
Yasir Abdullah,25,56,73,234,69,Louisville,2,JAX,RE
Yosh Nijman,29,77,79,314,69,Virginia Tech,6,CAR,LT
A.J. Green III,27,27,74,198,68,Oklahoma St.,5,LAR,CB
Aeneas Peebles,23,93,73,282,68,Virginia Tech,0,BLT,DT
Ahmed Hassanein,23,61,75,267,68,Boise State,0,DET,RE
Aidan O'Connell,27,12,75,210,68,Purdue,2,LV,QB
Amani Oruwariye,29,31,74,205,68,Penn State,6,TEN,CB
Anthony Miller,30,6,71,199,68,Memphis,7,BLT,WR
Antwaun Powell-Ryland,23,52,75,258,68,Virginia Tech,0,PHI,RE
Arian Smith,23,82,72,179,68,Georgia,0,,WR
Barrett Carter,22,49,72,232,68,Clemson,0,CIN,MLB
Ben Cleveland,27,66,78,370,68,Georgia,4,BLT,LG
Benito Jones,27,95,73,329,68,Ole Miss,5,MIA,DT
Brenden Rice,23,82,75,210,68,USC,1,LAC,WR
Brevin Jordan,25,9,75,245,68,Miami,4,HST,TE
Bryce Ford-Wheaton,25,88,76,220,68,West Virginia,2,,WR
Caedan Wallace,25,70,77,314,68,Penn State,1,NE,RT
Calvin Throckmorton,29,76,77,309,68,Oregon,5,DEN,LG
Carl Davis,33,77,77,320,68,Iowa,10,WAS,DT
Cedric Johnson,22,52,75,265,68,Ole Miss,1,CIN,RE
Chris Paul Jr.,22,54,73,222,68,Ole Miss,0,LAR,ROLB
Chris Rodriguez Jr,24,36,71,224,68,Kentucky,2,WAS,HB
Christian Elliss,26,53,75,231,68,Idaho,4,NE,MLB
Chuma Edoga,28,55,75,308,68,USC,6,JAX,LG
CJ West,23,99,73,316,68,Indiana,0,SF,DT
Cooper Rush,31,15,75,225,68,Central Michigan,8,BLT,QB
Craig Reynolds,29,13,71,215,68,Kutztown,7,DET,HB
D'Anthony Bell,28,23,73,211,68,West Florida,3,SEA,FS
D.J. James,24,30,72,175,68,Auburn,1,NE,CB
Daniel Hardy,26,92,75,240,68,Montana State,3,CHI,RE
Daniel Scott,26,32,73,208,68,California,2,IND,SS
Darrell Luter Jr,25,28,72,190,68,South Alabama,2,SF,CB
David Quessenberry,35,68,77,310,68,San Jose St.,8,LAR,RT
Deane Leonard,25,33,72,195,68,Ole Miss,3,LAC,CB
DeeJay Dallas,26,20,70,214,68,Miami,5,ARI,HB
Dell Pettus,24,24,71,200,68,Troy,1,NE,SS
Desmond Ridder,26,4,75,207,68,Cincinnati,3,CIN,QB
Donald Parham,28,89,80,237,68,Stetson,5,PIT,TE
Dondrea Tillman,27,92,75,270,68,IUP,2,DEN,RE
Donovan Edwards,22,40,71,205,68,Michigan,0,,HB
Dont'e Thornton Jr.,22,10,77,205,68,Tennessee,0,LV,WR
Donte Kent,23,34,70,187,68,Central Michigan,0,PIT,CB
Drew Sample,29,89,77,255,68,Washington,6,CIN,TE
Efton Chism III,23,86,71,193,68,Eastern Wash.,0,NE,WR
Elijah Wilkinson,30,71,76,329,68,Massachusetts,8,ATL,LG
Elijah Arroyo,22,18,77,254,68,Miami,0,SEA,TE
Elijah Hicks,25,22,71,200,68,California,3,CHI,FS
Eric Gray,25,20,70,210,68,Oklahoma,2,,HB
Fadil Diggs,23,40,76,257,68,Syracuse,0,NO,LE
Isaac TeSlaa,23,18,76,214,68,Arkansas,0,DET,WR
Isaiah Pola-Mao,26,20,76,211,68,USC,3,LV,SS
Jackson Slater,22,64,75,311,68,Sacramento State,0,TEN,LG
Jacob Phillips,26,54,75,228,68,LSU,5,IND,LOLB
Jacob Bobenmoyer,28,50,74,235,68,N. Colorado,5,LV,LS
Jake Browning,29,6,74,209,68,Washington,5,CIN,QB
Jalen Cropper,24,16,72,172,68,Fresno State,2,DAL,WR
Jalen Travis,23,75,80,339,68,Iowa State,0,IND,RT
Jalyn Holmes,29,96,77,283,68,Ohio State,7,WAS,LE
James Lynch,26,97,76,295,68,Baylor,5,TEN,DT
James Proche II,28,13,71,191,68,SMU,5,TEN,WR
Jammie Robinson,24,26,71,190,68,Florida State,2,ARI,FS
Jaxson Dart,22,6,74,221,68,Ole Miss,0,,QB
Jay Tufele,26,78,75,305,68,USC,4,,DT
Jaylen Reed,22,34,72,211,68,Penn State,0,HST,SS
Jeremy Ruckert,25,89,77,250,68,Ohio State,3,,TE
Jha'Quan Jackson,25,19,69,188,68,Tulane,1,TEN,WR
Jihad Ward,31,53,77,287,68,Illinois,9,TEN,LE
Johnny Wilson,24,89,79,231,68,Florida State,1,PHI,WR
Johnny Mundt,30,86,76,233,68,Oregon,8,JAX,TE
Jordon Riley,27,99,77,325,68,Oregon,2,,DT
Kiran Amegadjie,23,72,77,326,68,Yale,1,CHI,RT
Korie Black,23,25,72,192,68,Oklahoma St.,0,,CB
Laquon Treadwell,30,13,74,215,68,Ole Miss,8,IND,WR
Lil'Jordan Humphrey,27,81,76,225,68,Texas,6,,WR
Luke Fortner,27,79,78,307,68,Kentucky,3,JAX,C
Malachi Moore,23,27,71,197,68,Alabama,0,,SS
Marlon Tuipulotu,26,92,74,307,68,USC,4,KC,DT
Matt Henningsen,26,91,75,291,68,Wisconsin,3,DEN,DT
Matt Peart,28,79,79,318,68,Connecticut,5,DEN,LT
Max Mitchell,25,61,78,299,68,UL Lafayette,3,,RG
Michael Jordan,27,60,78,315,68,Ohio State,6,TB,LG
Mike Morris,24,94,78,292,68,Michigan,2,SEA,DT
Montrell Washington,26,80,70,170,68,Samford,3,,WR
Monty Rice,26,45,72,233,68,Georgia,4,NE,ROLB
Moro Ojomo,24,97,75,292,68,Texas,2,PHI,DT
Myles Bryant,27,27,69,185,68,Washington,5,HST,CB
Nathaniel Watson,25,40,74,245,68,Mississippi St.,1,CLV,LOLB
Nick Leverett,28,60,76,310,68,Rice,5,ARI,RG
Oronde Gadsden II,22,86,77,241,68,Syracuse,0,LAC,TE
Otito Ogbonnia,25,93,76,320,68,UCLA,3,LAC,DT
Owen Pappoe,24,44,72,225,68,Auburn,2,ARI,ROLB
Phil Mafah,22,37,73,234,68,Clemson,0,DAL,HB
Rakim Jarrett,24,18,72,190,68,Maryland,2,TB,WR
Rashad Weaver,27,99,76,259,68,Pittsburgh,4,,RE
Rasheen Ali,24,26,71,206,68,Marshall,1,BLT,HB
Robert Hainsey,27,73,76,306,68,Notre Dame,4,JAX,C
Robert Tonyan,31,85,77,237,68,Indiana St.,7,KC,TE
Russ Yeast,26,25,70,195,68,Kansas State,3,HST,SS
Ryan Flournoy,25,19,73,200,68,SE Missouri St.,1,DAL,WR
Rylie Mills,24,98,77,296,68,Notre Dame,0,SEA,DT
Sam Okuayinonu,27,91,73,269,68,Maryland,3,SF,RE
Sheldon Day,31,98,73,294,68,Notre Dame,9,WAS,DT
Sione Vaki,24,33,72,208,68,Utah,1,DET,HB
SirVocea Dennis,25,8,72,226,68,Pittsburgh,2,TB,ROLB
Smael Mondon Jr.,22,42,74,224,68,Georgia,0,PHI,MLB
Spencer Burford,25,74,76,300,68,UTSA,3,SF,LG
Steven Sims,28,84,70,176,68,Kansas,6,SEA,WR
Tahj Washington,24,7,70,174,68,USC,1,MIA,WR
Thayer Munford Jr,25,77,78,320,68,Ohio State,3,LV,RT
Theo Jackson,26,26,73,198,68,Tennessee,3,MIN,FS
Tip Reiman,23,87,76,273,68,Illinois,1,ARI,TE
Tonka Hemingway,23,97,75,284,68,South Carolina,0,LV,DT
Tremon Smith,29,11,72,190,68,Central Arkansas,8,HST,CB
Trey Taylor,24,37,73,206,68,Air Force,1,LV,SS
Troy Reeder,30,51,75,245,68,Delaware,6,LAR,MLB
Trystan Colon,27,67,75,313,68,Missouri,5,DET,C
Tyler Shough,25,6,77,225,68,Louisville,0,NO,QB
Tyler Goodson,24,31,69,197,68,Iowa,3,IND,HB
Tyler Lacy,25,93,76,285,68,Oklahoma St.,2,JAX,DT
Tyquan Thornton,25,2,74,182,68,Baylor,3,KC,WR
Will Sheppard,23,82,75,203,68,Colorado,0,GB,WR
Zacch Pickens,25,96,76,300,68,South Carolina,2,CHI,DT
A.J. Barner,23,88,78,251,67,Michigan,1,SEA,TE
Andy Isabella,28,7,69,188,67,Massachusetts,6,SF,WR
Braeden Daniels,25,66,76,297,67,Utah,2,MIA,RT
Braiden McGregor,24,55,77,267,67,Michigan,1,,RE
Brandon Parker,29,75,80,320,67,N.C. AT,7,ATL,RT
C.J. Goodwin,35,29,75,190,67,California,11,DAL,CB
Cade Stover,25,87,76,247,67,Ohio State,1,HST,TE
Carson Vinson,23,71,79,314,67,Alabama AM,0,BLT,RT
Chandler Brayboy,24,15,72,205,67,Elon University,0,JAX,WR
Charley Hughlett,35,47,76,248,67,UCF,11,PHI,LS
Chris Rumph II,26,98,74,244,67,Duke,4,NO,LE
Christian Jones,25,75,77,318,67,Texas,1,ARI,RT
Christopher Smith II,25,29,71,195,67,Georgia,2,LV,FS
Chukwuma Okorafor,28,79,78,320,67,W. Michigan,7,,RT
Cody Schrader,25,32,69,214,67,Missouri,1,LAR,HB
Colby Wooden,24,96,76,273,67,Auburn,2,GB,DT
Cornelius Johnson,24,84,75,208,67,Michigan,1,GB,WR
Cory Trice Jr,25,27,75,206,67,Purdue,2,PIT,CB
D.J. Davidson,27,98,75,327,67,Arizona St.,3,,DT
Dallis Flowers,28,35,73,196,67,Pittsburg St.,3,SF,CB
Dante Trader Jr.,22,25,71,200,67,Maryland,0,MIA,SS
Dare Ogunbowale,31,33,71,205,67,Wisconsin,8,HST,HB
De'Antre Prince,24,24,72,183,67,Ole Miss,1,JAX,CB
Dee Winters,24,53,71,227,67,TCU,2,SF,ROLB
Dominic Lovett,22,19,70,185,67,Georgia,0,DET,WR
Dominique Hampton,25,45,75,220,67,Washington,1,WAS,ROLB
Dylan Horton,25,92,76,275,67,TCU,2,HST,RE
Edefuan Ulofoshio,25,48,73,236,67,Washington,1,BUF,ROLB
Elijah Klein,25,79,76,319,67,UTEP,1,TB,RG
Eric Scott Jr,26,45,73,204,67,Southern Miss,2,KC,CB
Eric Saubert,31,81,77,253,67,Drake,8,SEA,TE
Ethan Bonner,25,27,73,186,67,Stanford,2,MIA,CB
Evan Anderson,23,58,73,320,67,FAU,1,SF,DT
Gabriel Murphy,24,59,74,247,67,UCLA,1,MIN,LE
Giovanni Manu,24,59,79,354,67,UBC,1,DET,LT
Gunnar Helm,22,84,77,241,67,Texas,0,TEN,TE
Ihmir Smith-Marsette,26,87,73,185,67,Iowa,4,,WR
Irv Smith Jr,27,83,74,240,67,Alabama,6,HST,TE
Isaiah Williams,24,18,73,206,67,Illinois,1,CIN,WR
Jackson Carman,25,76,77,322,67,Clemson,4,MIA,LG
Jakob Johnson,30,43,75,255,67,Tennessee,6,HST,FB
Jalen Rivers,22,74,78,319,67,Miami,0,CIN,LT
Jalen Brooks,25,83,74,205,67,South Carolina,2,DAL,WR
Jamaree Salyer,25,68,76,325,67,Georgia,3,LAC,RT
James Williams,22,52,76,231,67,Miami,1,TEN,ROLB
James Winchester,36,41,75,209,67,Oklahoma,10,KC,LS
Jamie Sheriff,25,50,73,254,67,South Alabama,1,SEA,RE
Jamin Davis,26,52,75,234,67,Kentucky,4,,MLB
Jamree Kromah,25,59,75,275,67,J. Madison,1,CHI,RE
Jarrett Kingston,25,61,76,308,67,USC,1,CAR,LG
Jason Brownlee,26,89,74,198,67,Southern Miss,2,KC,WR
Javon Foster,25,62,77,313,67,Missouri,1,JAX,RT
Jaylan Ford,23,53,75,242,67,Texas,1,NO,MLB
Jaylen McCollough,24,2,72,202,67,Tennessee,1,LAR,SS
Jaylin Simpson,25,36,72,179,67,Auburn,1,,FS
Jaylinn Hawkins,28,21,73,208,67,California,5,NE,FS
Jaylon Smith,30,54,74,240,67,Notre Dame,9,LV,MLB
JD Bertrand,25,40,73,235,67,Notre Dame,1,ATL,MLB
Jeffrey Bassa,22,31,73,228,67,Oregon,0,KC,ROLB
Jeremiah Trotter Jr,22,54,72,230,67,Clemson,1,PHI,LOLB
Jimmy Horn Jr,22,15,68,174,67,Colorado,0,CAR,WR
Jimmy Garoppolo,33,11,74,225,67,E. Illinois,11,LAR,QB
JJ Pegues,23,92,75,309,67,Ole Miss,0,LV,DT
Jonah Williams,30,54,77,275,67,Weber State,5,NO,RE
Jordan Magee,24,58,74,228,67,Temple,1,WAS,MLB
Jose Ramirez,26,33,74,242,67,Eastern Michigan,2,TB,RE
Justin Skule,28,67,78,315,67,Vanderbilt,6,MIN,LT
Kamal Hadden,24,36,73,192,67,Tennessee,1,GB,CB
Kene Nwangwu,27,34,73,210,67,Iowa State,4,,HB
Kenny Pickett,27,8,75,225,67,Pittsburgh,3,CLV,QB
Khalid Kareem,27,92,76,268,67,Notre Dame,5,ATL,RE
Kimani Vidal,24,30,68,213,67,Troy,1,LAC,HB
Kitan Oladapo,24,27,74,216,67,Oregon State,1,GB,SS
Kris Boyd,28,17,71,195,67,Texas,6,,CB
Kurt Hinish,26,93,74,300,67,Notre Dame,3,HST,DT
LaBryan Ray,27,93,76,290,67,Alabama,2,CAR,DT
Larrell Murchison,28,52,74,297,67,N.C. State,5,LAR,DT
Liam Eichenberg,27,74,77,306,67,Notre Dame,4,MIA,RG
Marcus Harris,24,72,74,286,67,Auburn,1,BUF,DT
Mason Rudolph,30,2,77,235,67,Oklahoma St.,7,PIT,QB
Matt Hennessy,27,61,75,307,67,Temple,5,SF,C
Matthew Butler,26,91,76,295,67,Tennessee,3,MIA,DT
Micah Robinson,23,26,71,183,67,Tulane,0,GB,CB
Miles Killebrew,32,28,74,222,67,Southern Utah,9,PIT,SS
Mitchell Evans,22,84,77,253,67,Notre Dame,0,CAR,TE
Mitchell Fraboni,28,48,74,223,67,Arizona St.,4,DEN,LS
Mohamoud Diabate,24,43,76,225,67,Utah,2,CLV,MLB
Myles Harden,23,26,71,195,67,South Dakota,1,CLV,CB
Nick Nash,26,80,75,203,67,San Jose St.,0,ATL,WR
Nikko Remigio,25,81,69,187,67,Fresno State,2,KC,WR
Olisaemeka Udoh,28,72,78,320,67,Elon University,6,TEN,LT
Parry Nickerson,30,34,70,182,67,Tulane,7,PHI,CB
Perrion Winfrey,25,99,76,290,67,Oklahoma,3,DAL,DT
Que Robinson,24,51,76,243,67,Alabama,0,DEN,LE
Quinton Bohanna,26,92,76,360,67,Kentucky,4,SEA,DT
Qwan'tez Stiggers,23,37,72,197,67,None,2,,CB
R.J. Mickens,24,27,72,199,67,Clemson,0,LAC,SS
Raheem Blackshear,26,3,69,190,67,Virginia Tech,3,CAR,HB
Ricky White III,23,86,73,181,67,UNLV,0,SEA,WR
Ronnie Rivers,26,20,69,195,67,Fresno State,3,LAR,HB
Ruben Hyppolite II,23,47,72,236,67,Maryland,0,CHI,MLB
Saahdiq Charles,26,77,76,322,67,LSU,4,DAL,LG
Samori Toure,27,83,73,191,67,Nebraska,3,CHI,WR
Shedeur Sanders,23,12,74,212,67,Colorado,0,CLV,QB
Shemar Bartholomew,25,27,72,200,67,Ga. Southern,1,CAR,CB
Shemar Jean-Charles,27,34,70,184,67,Appalach. St.,4,SEA,CB
Simi Fehoko,27,80,75,220,67,Stanford,4,ARI,WR
T.J. Bass,26,66,76,325,67,Oregon,2,DAL,RG
Thomas Booker IV,25,59,75,301,67,Stanford,3,PHI,DT
Tim Smith,23,93,76,306,67,Alabama,0,IND,DT
Tommy Togiai,25,72,74,296,67,Ohio State,4,HST,DT
Tony Brown II,30,11,72,198,67,Alabama,7,CLV,CB
Tony Fields II,26,40,72,222,67,West Virginia,4,LAR,MLB
Trey Sermon,26,27,72,215,67,Ohio State,4,PIT,HB
Trikweze Bridges,24,31,75,196,67,Florida,0,LAC,CB
Ventrell Miller,26,51,72,221,67,Florida,2,JAX,MLB
Winston Reid,26,59,72,225,67,Weber State,1,CLV,ROLB
Yahya Black,23,78,78,336,67,Iowa,0,PIT,DT
Zach Wilson,26,0,74,214,67,BYU,4,MIA,QB
Zech McPhearson,27,34,71,191,67,Texas Tech,4,JAX,CB
Alec Anderson,25,70,77,305,66,UCLA,2,BUF,LG
Alex Forsyth,26,54,76,312,66,Oregon,2,DEN,C
Alex Wright,24,91,77,267,66,UAB,3,CLV,LE
Ali Gaye,26,99,78,263,66,LSU,2,TEN,RE
Anfernee Orji,24,59,74,230,66,Vanderbilt,2,TEN,LOLB
Blake Watson,25,25,69,195,66,Memphis,1,DEN,HB
Brenden Schooler,28,41,73,205,66,Texas,3,NE,FS
Brenton Cox,25,57,76,250,66,Florida,2,GB,LE
Brian Asamoah II,25,6,72,226,66,Oklahoma,3,MIN,MLB
Brock Wright,26,89,76,255,66,Notre Dame,4,DET,TE
Brock Hoffman,26,67,76,302,66,Virginia Tech,3,DAL,C
Bryce Cabeldue,23,77,77,308,66,Kansas,0,SEA,RG
Byron Cowart,28,93,75,300,66,Maryland,6,,DT
